TrackID,Title,Artist,Album,Genre,Length
096560,,Bugs and Rats,Me and Santa, 'genre_title': 'Rock',00:30
096627,Mais Que Dirait Eric Rohmer ?,Damien Schultz,Je Suis Superposé, 'genre_title': 'Sound Poetry',00:30
096657,Green Bags (Instrumental),Tha Silent Partner,Good Times (Featuring CM), 'genre_title': 'Hip-Hop',00:30
096675,Can I Get A Clap,Deadly Combo,Unattainable, 'genre_title': 'Hip-Hop',00:30
096678,"Once Again (Featuring E FeungShui,Deadly Combo,Unattainable, 'genre_title': 'Hip-Hop',00:30
096692,0,17697,"Live on WFMU's 100% Whatever with Mary Wing - December 12,"[{'genre_id': '17',00:30
096693,0,17697,"Live on WFMU's 100% Whatever with Mary Wing - December 12,"[{'genre_id': '17',00:30
096694,0,17697,"Live on WFMU's 100% Whatever with Mary Wing - December 12,"[{'genre_id': '17',00:30
096695,0,17697,"Live on WFMU's 100% Whatever with Mary Wing - December 12,"[{'genre_id': '17',00:30
096696,0,17697,"Live on WFMU's 100% Whatever with Mary Wing - December 12,"[{'genre_id': '17',00:30
096697,0,17697,"Live on WFMU's 100% Whatever with Mary Wing - December 12,"[{'genre_id': '17',00:30
096698,0,17697,"Live on WFMU's 100% Whatever with Mary Wing - December 12,"[{'genre_id': '17',00:30
096699,0,17697,"Live on WFMU's 100% Whatever with Mary Wing - December 12,"[{'genre_id': '17',00:30
096718,0,17698,"Live on WFMU's Beastin' The Airwaves! with Keili: Oct 25,,00:30
096726,774,17701,"Live on WFMU's Shrunken Planet with Jeffrey Davison- November 30,"[{'genre_id': '17',00:30
096728,699,17701,"Live on WFMU's Shrunken Planet with Jeffrey Davison- November 30,"[{'genre_id': '17',00:30
096729,790,17701,"Live on WFMU's Shrunken Planet with Jeffrey Davison- November 30,"[{'genre_id': '17',00:30
096730,957,17701,"Live on WFMU's Shrunken Planet with Jeffrey Davison- November 30,"[{'genre_id': '17',00:30
096731,959,17701,"Live on WFMU's Shrunken Planet with Jeffrey Davison- November 30,"[{'genre_id': '17',00:30
096738,,3936,"Live on WFMU's Airborne Event with Dan Bodah: Nov 4,"[{'genre_id': '118',00:30
096742,,3936,"Live on WFMU's Airborne Event with Dan Bodah: Nov 4,"[{'genre_id': '118',00:30
096743,,3936,"Live on WFMU's Airborne Event with Dan Bodah: Nov 4,"[{'genre_id': '118',00:30
096759,,17704,"Live on WFMU's Dangerous For The Brain with Thomas Storck: Nov 24,"[{'genre_id': '89',00:30
096898,,Sudden Infant,Sketchbook N°9, 'genre_title': 'Audio Collage',00:30
096900,,Sudden Infant,Sketchbook N°9, 'genre_title': 'Audio Collage',00:30
096901,,Sudden Infant,Sketchbook N°9, 'genre_title': 'Audio Collage',00:30
096902,,Sudden Infant,Sketchbook N°9, 'genre_title': 'Audio Collage',00:30
096935,2977,17496,"Classic,"[{'genre_id': '25',00:30
096936,2946,17496,"Classic,"[{'genre_id': '25',00:30
096944,,The Cosmic Setter,27, 'genre_title': 'Pop',00:30
096945,,The Cosmic Setter ft. Make Like A Tree,27, 'genre_title': 'Pop',00:30
096946,,The Cosmic Setter,27, 'genre_title': 'Pop',00:30
097037,,CuzOH! Black Feat. Wordsmith,FrostWire Creative Commons Mixtape Volume 4, 'genre_title': 'Hip-Hop',00:30
097041,,John Graham,FrostWire Creative Commons Mixtape Volume 4, 'genre_title': 'Hip-Hop',00:30
097043,,KINGS OF THE CITY,FrostWire Creative Commons Mixtape Volume 4, 'genre_title': 'Hip-Hop',00:30
097211,718,17819,"Live on WFMU's Irene Trudel's Show - November 4,"[{'genre_id': '17',00:30
097215,959,17819,"Live on WFMU's Irene Trudel's Show - November 4,"[{'genre_id': '17',00:30
097216,1105,17819,"Live on WFMU's Irene Trudel's Show - November 4,"[{'genre_id': '17',00:30
097279,The Stars Are Out (Interlude),Dexter Britain,Zenith, 'genre_title': 'Instrumental',00:30
097283,The Stars Are Out,Dexter Britain,Zenith, 'genre_title': 'Instrumental',00:30
097285,Shooting Star,Dexter Britain,Zenith, 'genre_title': 'Instrumental',00:30
097286,,Чокнутый Пропеллер,We Wanna Rock, 'genre_title': 'Punk',00:30
097373,0,Cullah,Adolessonce,1,00:30
097374,0,Cullah,Adolessonce,1,00:30
097393,6721,Frame,Random Features, 'genre_title': 'Electronic',00:30
097404,5976,Frame,Random Features, 'genre_title': 'Electronic',00:30
097406, {'genre_id': '514',Vilezlo,The power of dreams, 'genre_title': 'Avant-Garde',00:30
097407, {'genre_id': '514',Vilezlo,The power of dreams, 'genre_title': 'Avant-Garde',00:30
097424,,RoccoW,Weeklybeats 2014, 'genre_title': 'Chiptune',00:30
097540,6513,Amitron_7,Come Ye Sinners to the Gospel Feast, 'genre_title': 'Electronic',00:30
097542,8485,Amitron_7,Come Ye Sinners to the Gospel Feast, 'genre_title': 'Electronic',00:30
097544,7525,Amitron_7,Come Ye Sinners to the Gospel Feast, 'genre_title': 'Electronic',00:30
097545,11821,Amitron_7,Come Ye Sinners to the Gospel Feast, 'genre_title': 'Electronic',00:30
097547,11884,Malportado Kids,The Mi Concha EP,6,00:30
097548,10272,Malportado Kids,The Mi Concha EP,2,00:30
097568,,17853,"Live on WFMU's Beastin' The Airwaves! with Keili: Dec 13,"[{'genre_id': '539',00:30
097569,,17853,"Live on WFMU's Beastin' The Airwaves! with Keili: Dec 13,"[{'genre_id': '539',00:30
097570,,17853,"Live on WFMU's Beastin' The Airwaves! with Keili: Dec 13,"[{'genre_id': '539',00:30
097585,0,17860,"Live on WFMU with Irene Trudel: Nov 4,,00:30
097586,0,17860,"Live on WFMU with Irene Trudel: Nov 4,,00:30
097587,0,17860,"Live on WFMU with Irene Trudel: Nov 4,,00:30
097588,0,17860,"Live on WFMU with Irene Trudel: Nov 4,,00:30
097589,0,17860,"Live on WFMU with Irene Trudel: Nov 4,,00:30
097590,0,17860,"Live on WFMU with Irene Trudel: Nov 4,,00:30
097690,,TIGERBERRY,Alive, 'genre_title': 'Indie-Rock',00:30
097691,5501,Tickle,The Wee EP, 'genre_title': 'Hip-Hop',00:30
097692,5040,Tickle,The Wee EP, 'genre_title': 'Hip-Hop',00:30
097697,10467,Tickle,The Wee EP, 'genre_title': 'Hip-Hop',00:30
097793,1887,Inox Kapell,Das Rhytmusboxen des Ambientinox, 'genre_title': 'Noise',00:30
097794,1497,Inox Kapell,Das Rhytmusboxen des Ambientinox, 'genre_title': 'Noise',00:30
097813,1331,Inox Kapell,Das Rhytmusboxen des Ambientinox, 'genre_title': 'Noise',00:30
097814,3277,Inox Kapell,Das Rhytmusboxen des Ambientinox, 'genre_title': 'Noise',00:30
097841,Plop drop,Vibration Terrorists,VOL 1, 'genre_title': 'Improv',00:30
097844,,Egg Nebula,Skyward EP, 'genre_title': 'Drum & Bass',00:30
097845,,Egg Nebula,Skyward EP, 'genre_title': 'Drum & Bass',00:30
097846,,Egg Nebula,Skyward EP, 'genre_title': 'Drum & Bass',00:30
097847,,Egg Nebula,Skyward EP, 'genre_title': 'Drum & Bass',00:30
097848,,Egg Nebula,Skyward EP, 'genre_title': 'Drum & Bass',00:30
097886,,17885,"Live on WFMU's Distort Jersey City with Reed Dunlea: Jan 14,"[{'genre_id': '109',00:30
097887,,17885,"Live on WFMU's Distort Jersey City with Reed Dunlea: Jan 14,"[{'genre_id': '109',00:30
097894,,intouch,Overdose, 'genre_title': 'Indie-Rock',00:30
097940,,RoccoW,Weeklybeats 2014, 'genre_title': 'Chiptune',00:30
097958,10510,Gilo,4a @ electric, 'genre_title': 'Electronic',00:30
097959,6825,Gilo,4a @ electric, 'genre_title': 'Electronic',00:30
097960,9204,Gilo,4a @ electric, 'genre_title': 'Electronic',00:30
097961,10857,Gilo,4a @ electric, 'genre_title': 'Electronic',00:30
097962,16634,Gilo,4a @ electric, 'genre_title': 'Electronic',00:30
097980,Back To Break Bread (Instrumental),Deadly Combo,Back To Break Bread, 'genre_title': 'Hip-Hop',00:30
097986,Incredible Things (Instrumental),Deadly Combo,Up To You (3 Da Hard Way) (Featuring Cable), 'genre_title': 'Hip-Hop',00:30
097987,Incredible Things (Featuring Golden Child) (Accapella),Deadly Combo,Up To You (3 Da Hard Way) (Featuring Cable), 'genre_title': 'Hip-Hop',00:30
097988,Think Logical (Instrumental),Deadly Combo,Up To You (3 Da Hard Way) (Featuring Cable), 'genre_title': 'Hip-Hop',00:30
097989,Think Logical (Featuring E FeungShui) (Accapella),Deadly Combo,Up To You (3 Da Hard Way) (Featuring Cable), 'genre_title': 'Hip-Hop',00:30
098025,0,13052,"Live on WFMU's Marty McSorley Show - January 21,"[{'genre_id': '25',00:30
098026,,Čoček Nation,Live at the 2014 Golden Festival, 'genre_title': 'International',00:30
098028,,Čoček Nation,Live at the 2014 Golden Festival, 'genre_title': 'International',00:30
098031,,Čoček Nation,Live at the 2014 Golden Festival, 'genre_title': 'International',00:30
098077,,Чокнутый Пропеллер,Глазами Детей, 'genre_title': 'Punk',00:30
098202,6803,Ezylohm_tek,Prometheus, 'genre_title': 'Electronic',00:30
098203,7582,Ezylohm_tek,Prometheus, 'genre_title': 'Electronic',00:30
098204,7947,Ezylohm_tek,Prometheus, 'genre_title': 'Electronic',00:30
098205,9754,Ezylohm_tek,Prometheus, 'genre_title': 'Electronic',00:30
098206,13590,Ezylohm_tek,Prometheus, 'genre_title': 'Electronic',00:30
098227,,RoccoW,Weeklybeats 2014, 'genre_title': 'Chiptune',00:30
098228,,RoccoW,Weeklybeats 2014, 'genre_title': 'Chiptune',00:30
098229,Free Bassel,Marco Raaphorst,Disquiet Junto, 'genre_title': 'Sound Art',00:30
098235,Geiger Festival,Fear Konstruktor,Controllable Fear, 'genre_title': 'Ambient',00:30
098236,Dead Voices,Fear Konstruktor,Controllable Fear, 'genre_title': 'Ambient',00:30
098237,Object,Fear Konstruktor,Controllable Fear, 'genre_title': 'Ambient',00:30
098238,Underworld Transmisions,Fear Konstruktor,Controllable Fear, 'genre_title': 'Ambient',00:30
098251,3934,Ljudske Potrebe,DemoN, 'genre_title': 'Punk',00:30
098297,Moon Pearls,Mário Gajarský,Mário Gajarský, 'genre_title': 'Indie-Rock',00:30
098298,Siki Siki Baba/Majstore,Rakiya,Live at the 2014 Golden Festival, 'genre_title': 'Romany (Gypsy)',00:30
098299,Me Phirava Daje,Rakiya,Live at the 2014 Golden Festival, 'genre_title': 'Romany (Gypsy)',00:30
098300,Taban Canu,Rakiya,Live at the 2014 Golden Festival, 'genre_title': 'Romany (Gypsy)',00:30
098301,Gori More,Rakiya,Live at the 2014 Golden Festival, 'genre_title': 'Romany (Gypsy)',00:30
098302,Sweet Girl,Rakiya,Live at the 2014 Golden Festival, 'genre_title': 'Romany (Gypsy)',00:30
098339,Chochek Medley,Gogofski,Live at the 2014 Golden Festival, 'genre_title': 'Balkan',00:30
098346,Rampi Rampi,Ornamatik,Live at the 2014 Golden Festival, 'genre_title': 'Balkan',00:30
098348,Dafino Vino,Ornamatik,Live at the 2014 Golden Festival, 'genre_title': 'Balkan',00:30
098349,Balkan Space Camp,Ornamatik,Live at the 2014 Golden Festival, 'genre_title': 'Balkan',00:30
098547,,Kellee Maize,The 5th Element, 'genre_title': 'Hip-Hop',00:30
098548,,Kellee Maize,The 5th Element, 'genre_title': 'Hip-Hop',00:30
098549,,Kellee Maize,The 5th Element, 'genre_title': 'Hip-Hop',00:30
098550,,Kellee Maize,The 5th Element, 'genre_title': 'Hip-Hop',00:30
098551,,Kellee Maize,The 5th Element, 'genre_title': 'Hip-Hop',00:30
098552,,Kellee Maize,The 5th Element, 'genre_title': 'Hip-Hop',00:30
098553,,Kellee Maize,The 5th Element, 'genre_title': 'Hip-Hop',00:30
098554,,Kellee Maize,The 5th Element, 'genre_title': 'Hip-Hop',00:30
098555,,Kellee Maize,The 5th Element, 'genre_title': 'Hip-Hop',00:30
098556,,Kellee Maize,The 5th Element, 'genre_title': 'Hip-Hop',00:30
098557,,Kellee Maize,The 5th Element, 'genre_title': 'Hip-Hop',00:30
098565,1156,Hi-Rez,Product of my Environment,"[{'genre_id': '21',00:30
098567,1219,Hi-Rez,Product of my Environment,"[{'genre_id': '21',00:30
098569,1112,Hi-Rez,Product of my Environment,"[{'genre_id': '21',00:30
098573,,Hi-Rez,Lost Time, 'genre_title': 'Hip-Hop',00:30
098574,,Hi-Rez,Lost Time, 'genre_title': 'Hip-Hop',00:30
098575,,Hi-Rez,Lost Time, 'genre_title': 'Hip-Hop',00:30
098576,,Hi-Rez,Lost Time, 'genre_title': 'Hip-Hop',00:30
098577,,Hi-Rez,Lost Time, 'genre_title': 'Hip-Hop',00:30
098578,,Hi-Rez,Lost Time, 'genre_title': 'Hip-Hop',00:30
098579,,Hi-Rez,Lost Time, 'genre_title': 'Hip-Hop',00:30
098580,,Hi-Rez,Lost Time, 'genre_title': 'Hip-Hop',00:30
098581,,Hi-Rez,Lost Time, 'genre_title': 'Hip-Hop',00:30
098582,,Hi-Rez,Lost Time, 'genre_title': 'Hip-Hop',00:30
098583,,Hi-Rez,Lost Time, 'genre_title': 'Hip-Hop',00:30
098584,,Hi-Rez,Lost Time, 'genre_title': 'Hip-Hop',00:30
098585,,Hi-Rez,Lost Time, 'genre_title': 'Hip-Hop',00:30
098613,,KINGS OF THE CITY,The FrostWire EP, 'genre_title': 'Hip-Hop',00:30
098617,,KINGS OF THE CITY,The FrostWire EP, 'genre_title': 'Hip-Hop',00:30
098618,,KINGS OF THE CITY,The FrostWire EP, 'genre_title': 'Hip-Hop',00:30
098619,,KINGS OF THE CITY,No Guts EP, 'genre_title': 'Hip-Hop',00:30
098620,,KINGS OF THE CITY,No Guts EP, 'genre_title': 'Hip-Hop',00:30
098621,,KINGS OF THE CITY,No Guts EP, 'genre_title': 'Hip-Hop',00:30
098622,,KINGS OF THE CITY,No Guts EP, 'genre_title': 'Hip-Hop',00:30
098623,,KINGS OF THE CITY,No Guts EP, 'genre_title': 'Hip-Hop',00:30
098624,,KINGS OF THE CITY,No Glory EP, 'genre_title': 'Hip-Hop',00:30
098625,,KINGS OF THE CITY,No Glory EP, 'genre_title': 'Hip-Hop',00:30
098626,,KINGS OF THE CITY,No Glory EP, 'genre_title': 'Hip-Hop',00:30
098627,,KINGS OF THE CITY,No Glory EP, 'genre_title': 'Hip-Hop',00:30
098628,,KINGS OF THE CITY,No Glory EP, 'genre_title': 'Hip-Hop',00:30
098655,The Forest Is Shaking Part 1,Black Sea Hotel,Live at the 2014 Golden Festival, 'genre_title': 'Balkan',00:30
098656,Zeni Me Mamo,Black Sea Hotel,Live at the 2014 Golden Festival, 'genre_title': 'Balkan',00:30
098657,Trendafilceto,Black Sea Hotel,Live at the 2014 Golden Festival, 'genre_title': 'Balkan',00:30
098666,,Dolunay,Live at the 2014 Golden Festival, 'genre_title': 'International',00:30
098667,1552,Scott Wilson & Efendi,Live at the 2014 Golden Festival, 'genre_title': 'International',00:30
098668,1428,Scott Wilson & Efendi,Live at the 2014 Golden Festival, 'genre_title': 'International',00:30
098669,1800,Scott Wilson & Efendi,Live at the 2014 Golden Festival, 'genre_title': 'International',00:30
098670,3324,Scott Wilson & Efendi,Live at the 2014 Golden Festival, 'genre_title': 'International',00:30
098671,4094,Scott Wilson & Efendi,Live at the 2014 Golden Festival, 'genre_title': 'International',00:30
098680,,Yale Women's Slavic Chorus,Live at the 2014 Golden Festival, 'genre_title': 'International',00:30
098681,,Yale Women's Slavic Chorus,Live at the 2014 Golden Festival, 'genre_title': 'International',00:30
098701,4650,Vitamin Pets,Fried Eggs in Skunk Island, 'genre_title': 'Rock',00:30
098770,,RoccoW,Weeklybeats 2014, 'genre_title': 'Chiptune',00:30
098838,intense,Moonove,Moonove, 'genre_title': 'Ambient Electronic',00:30
099041,5020,The Polish Ambassador,Ecozoic, 'genre_title': 'Electronic',00:30
099093,Time Is Running Away (Destroy Everything),The Impossebulls,Raw As F**k, 'genre_title': 'Hip-Hop',00:30
099095,Blaque Gloves,The Impossebulls,Raw As F**k, 'genre_title': 'Hip-Hop',00:30
099096,1Nation (One Fam),The Impossebulls,Raw As F**k, 'genre_title': 'Hip-Hop',00:30
099134,Halay,Pontic Firebird,Live at the 2014 Golden Festival, 'genre_title': 'Dance',00:30
099135,Yietierre,Pontic Firebird,Live at the 2014 Golden Festival, 'genre_title': 'Dance',00:30
099214, 'genre_title': 'Experimental',Julian Winter,Eldrich,,00:30
099260,Happy end,Distemper,My Underground, 'genre_title': 'Punk',00:30
099261,,RoccoW,Weeklybeats 2014, 'genre_title': 'Chiptune',00:30
099274,1635,Vilezlo,The power of dreams, 'genre_title': 'Experimental',00:30
099311,4771,Ample Mammal,Mating Season, 'genre_title': 'Electronic',00:30
099313,5467,Ample Mammal,Mating Season, 'genre_title': 'Electronic',00:30
099345,,Still Pluto,Bitter Pill, 'genre_title': 'Metal',00:30
099361,,Svitanya,Live at the 2014 Golden Festival, 'genre_title': 'International',00:30
099362,,Svitanya,Live at the 2014 Golden Festival, 'genre_title': 'International',00:30
099363,,Svitanya,Live at the 2014 Golden Festival, 'genre_title': 'International',00:30
099364,,Svitanya,Live at the 2014 Golden Festival, 'genre_title': 'International',00:30
099368,,Yasna New York Bulgarian Women's Voices Choir,Live at the 2014 Golden Festival, 'genre_title': 'International',00:30
099369,,Yasna New York Bulgarian Women's Voices Choir,Live at the 2014 Golden Festival, 'genre_title': 'International',00:30
099370,,Yasna New York Bulgarian Women's Voices Choir,Live at the 2014 Golden Festival, 'genre_title': 'International',00:30
099371,,Yasna New York Bulgarian Women's Voices Choir,Live at the 2014 Golden Festival, 'genre_title': 'International',00:30
099372,,Yasna New York Bulgarian Women's Voices Choir,Live at the 2014 Golden Festival, 'genre_title': 'International',00:30
099373,,Yasna New York Bulgarian Women's Voices Choir,Live at the 2014 Golden Festival, 'genre_title': 'International',00:30
099374,,Yasna New York Bulgarian Women's Voices Choir,Live at the 2014 Golden Festival, 'genre_title': 'International',00:30
099375,,Yasna New York Bulgarian Women's Voices Choir,Live at the 2014 Golden Festival, 'genre_title': 'International',00:30
099389,,Ukrainian Village Voices,Live at the 2014 Golden Festival, 'genre_title': 'International',00:30
099390,,Ukrainian Village Voices,Live at the 2014 Golden Festival, 'genre_title': 'International',00:30
099391,,Ukrainian Village Voices,Live at the 2014 Golden Festival, 'genre_title': 'International',00:30
099392,,Ukrainian Village Voices,Live at the 2014 Golden Festival, 'genre_title': 'International',00:30
099393,,Ukrainian Village Voices,Live at the 2014 Golden Festival, 'genre_title': 'International',00:30
099394,,Ukrainian Village Voices,Live at the 2014 Golden Festival, 'genre_title': 'International',00:30
099395,,Ukrainian Village Voices,Live at the 2014 Golden Festival, 'genre_title': 'International',00:30
099411,3192,18027,"Live on WFMU's Cherry Blossom Clinic with Terre T: Feb 15,"[{'genre_id': '85',00:30
099419,2457,18027,"Live on WFMU's Cherry Blossom Clinic with Terre T: Feb 15,"[{'genre_id': '85',00:30
099436,3439,17172,"Live on WFMU's Cherry Blossom Clinic with Terre T: Feb 8,"[{'genre_id': '85',00:30
099437,6178,17172,"Live on WFMU's Cherry Blossom Clinic with Terre T: Feb 8,"[{'genre_id': '85',00:30
099438,3616,17172,"Live on WFMU's Cherry Blossom Clinic with Terre T: Feb 8,"[{'genre_id': '85',00:30
099439,4386,17172,"Live on WFMU's Cherry Blossom Clinic with Terre T: Feb 8,"[{'genre_id': '85',00:30
099440,5709,17172,"Live on WFMU's Cherry Blossom Clinic with Terre T: Feb 8,"[{'genre_id': '85',00:30
099441,7531,17172,"Live on WFMU's Cherry Blossom Clinic with Terre T: Feb 8,"[{'genre_id': '85',00:30
099442,12034,17172,"Live on WFMU's Cherry Blossom Clinic with Terre T: Feb 8,"[{'genre_id': '85',00:30
099501,Break Bread (Ninety-Four Drums of Death Mixx),Deadly Combo,The Unattainable RE:mixxes, 'genre_title': 'Hip-Hop',00:30
099703, 'genre_url': 'http://freemusicarchive.org/genre/Dance/'}]",eden,[EPV_152] HEAVEN,,00:30
099704, 'genre_url': 'http://freemusicarchive.org/genre/Dance/'}]",eden,[EPV_152] HEAVEN,,00:30
099707, 'genre_url': 'http://freemusicarchive.org/genre/Dance/'}]",eden,[EPV_152] HEAVEN,,00:30
100478,So On and Yo!,LOWdown,HAUPHUCHINLIVEIYAM, 'genre_title': 'Hip-Hop',00:30
100479,The LOWdown (Treacherous),LOWdown,HAUPHUCHINLIVEIYAM, 'genre_title': 'Hip-Hop',00:30
100480,Lyrikil Tranzportashun,LOWdown,HAUPHUCHINLIVEIYAM, 'genre_title': 'Hip-Hop',00:30
100497,,RoccoW,Weeklybeats 2014, 'genre_title': 'Chiptune',00:30
100522,,Rhanee,Catch The Sun, 'genre_title': 'Electronic',00:30
100535,Back From Århus,Small Colin,Mono Box, 'genre_title': 'Electronic',00:30
100536,Mono Crash,Small Colin,Mono Box, 'genre_title': 'Electronic',00:30
100544,5432,Megatone,First Space Voyage, 'genre_title': 'Electronic',00:30
100549,7821,Megatone,First Space Voyage, 'genre_title': 'Electronic',00:30
100550,5489,Megatone,First Space Voyage, 'genre_title': 'Electronic',00:30
100552,10962,Megatone,First Space Voyage, 'genre_title': 'Electronic',00:30
100745,,RoccoW,Weeklybeats 2014, 'genre_title': 'Chiptune',00:30
100799,,Margina,Margina, 'genre_title': 'New Wave',00:30
100802,,Margina,Margina, 'genre_title': 'New Wave',00:30
100835,14564,Nick Otheen,Along The Way, 'genre_title': 'Electronic',00:30
100949,The Rebel Youth,DJ Def Chad,The Black Holocaust, 'genre_title': 'Hip-Hop',00:30
100958,The Remedy,DJ Def Chad,The Black Holocaust, 'genre_title': 'Hip-Hop',00:30
100959,Shawntae,DJ Def Chad,The Black Holocaust, 'genre_title': 'Hip-Hop',00:30
100972,,Dyman,Infection, 'genre_title': 'Electronic',00:30
100973,,Dyman,Infection, 'genre_title': 'Electronic',00:30
100975,,Dyman,Infection, 'genre_title': 'Electronic',00:30
100976,,Dyman,Infection, 'genre_title': 'Electronic',00:30
101111,2397,18167,"Live on WFMU's Transpacific Sound Paradise: Dec 28,"[{'genre_id': '79',00:30
101112,2124,18167,"Live on WFMU's Transpacific Sound Paradise: Dec 28,"[{'genre_id': '79',00:30
101116,2942,18167,"Live on WFMU's Transpacific Sound Paradise: Dec 28,"[{'genre_id': '79',00:30
101118,3024,18167,"Live on WFMU's Transpacific Sound Paradise: Dec 28,"[{'genre_id': '79',00:30
101119,4311,18167,"Live on WFMU's Transpacific Sound Paradise: Dec 28,"[{'genre_id': '79',00:30
101864,1365,Reier,Pataki, 'genre_title': 'Noise',00:30
101868,2058,Reier,Pataki, 'genre_title': 'Noise',00:30
101873,2122,Reier,Pataki, 'genre_title': 'Noise',00:30
101893,3408,Reier,Pataki, 'genre_title': 'Avant-Garde',00:30
101951,3039,18238,"Live on WFMU's Distort Jersey City with Reed Dunlea - February 18,"[{'genre_id': '25',00:30
102092,,Third Mind Movement,Kitties, 'genre_title': 'Experimental',00:30
102112,1102,Alexei Borisov and Anton Mobin,Q, 'genre_title': 'Audio Collage',00:30
102114,1247,Alexei Borisov and Anton Mobin,Q, 'genre_title': 'Audio Collage',00:30
102195,,Eidetic Seeing,EP, 'genre_title': 'Psych-Rock',00:30
103518,David Jerkovich,18286,"If Not This,"[{'genre_id': '18',00:30
103519,David Jerkovich,18286,"If Not This,"[{'genre_id': '18',00:30
103520,David Jerkovich,18286,"If Not This,"[{'genre_id': '18',00:30
103521,David Jerkovich,18286,"If Not This,"[{'genre_id': '18',00:30
103522,David Jerkovich,18286,"If Not This,"[{'genre_id': '18',00:30
103523,David Jerkovich,18286,"If Not This,"[{'genre_id': '18',00:30
103600,,RoccoW,Weeklybeats 2014, 'genre_title': 'Chiptune',00:30
103800,Game,DJ Def Chad,Up and Away, 'genre_title': 'Hip-Hop',00:30
103808,Hand Outz (Instrumental),DJ Def Chad,Breathe Easy (Remixx), 'genre_title': 'Hip-Hop',00:30
104008,,Lille,Winter minialbum, 'genre_title': 'Folk',00:30
104009,,Lille,Winter minialbum, 'genre_title': 'Folk',00:30
104010,,Lille,Winter minialbum, 'genre_title': 'Folk',00:30
104062,,Etcetera Music,Origins of the Pig, 'genre_title': 'Rock',00:30
104063,,Etcetera Music,Origins of the Pig, 'genre_title': 'Rock',00:30
104064,,18248,"Live on WFMU's Three Chord Monte with Joe Belock: March 25,"[{'genre_id': '10',00:30
104065,,18248,"Live on WFMU's Three Chord Monte with Joe Belock: March 25,"[{'genre_id': '10',00:30
104066,,18248,"Live on WFMU's Three Chord Monte with Joe Belock: March 25,"[{'genre_id': '10',00:30
104067,,18248,"Live on WFMU's Three Chord Monte with Joe Belock: March 25,"[{'genre_id': '10',00:30
104068,,18248,"Live on WFMU's Three Chord Monte with Joe Belock: March 25,"[{'genre_id': '10',00:30
104086,3274,3841,"Live on WFMU's 100% Whatever with Mary Wing - April 6,"[{'genre_id': '12',00:30
104227,Bom Bom Bom,The Marty Kings,XVII, 'genre_title': 'Garage',00:30
104276,10512,SKGB,The Further Adventures of SKGB, 'genre_title': 'Electronic',00:30
104277,6660,SKGB,The Further Adventures of SKGB, 'genre_title': 'Electronic',00:30
104278,8492,SKGB,The Further Adventures of SKGB, 'genre_title': 'Electronic',00:30
104279,11978,SKGB,The Further Adventures of SKGB, 'genre_title': 'Electronic',00:30
104282,8015,Beatoven,proj.ekt.168 v3.0, 'genre_title': 'Electronic',00:30
104283,10635,Beatoven,proj.ekt.168 v3.0, 'genre_title': 'Electronic',00:30
104284,17987,Beatoven,proj.ekt.168 v3.0, 'genre_title': 'Electronic',00:30
104356,,18408,"Live on WFMU with Irene Trudel: April 21,"[{'genre_id': '17',00:30
104357,,18408,"Live on WFMU with Irene Trudel: April 21,"[{'genre_id': '17',00:30
104434,Mother War,Farthest South,Neurim, 'genre_title': 'Experimental',00:30
104625,1278,Anne-F Jacques,Some Asperities, 'genre_title': 'Experimental',00:30
104668,1,BIG BUG,Broken,music/no_curator/BIG_BUG/Broken/BIG_BUG_-_01_-_Undone.mp3,00:30
104724, 'genre_title': 'Improv',Noise Problems Selections,Noise Problems Avantgarde Vol.1,,00:30
104725, 'genre_title': 'Improv',Noise Problems Selections,Noise Problems Avantgarde Vol.1,,00:30
104779,Humus,Unthunk,Your Body Is A Temple, 'genre_title': 'Experimental Pop',00:30
104780,Your Body Is A Temple,Unthunk,Your Body Is A Temple, 'genre_title': 'Experimental Pop',00:30
105022,1159,Infinite Plastic Internal,WHNZ​:​65​:​REVOLUA, 'genre_title': 'Noise',00:30
105119,0,18485,"Live on WFMU's Cherry Blossom Clinic with Terre T - May 3,"[{'genre_id': '12',00:30
105141,6076,Waste Disposal Machine,Detritus, 'genre_title': 'Rock',00:30
105142,3707,Waste Disposal Machine feat. Sci Fi Industries,Detritus, 'genre_title': 'Rock',00:30
105144,4267,Waste Disposal Machine,Detritus, 'genre_title': 'Rock',00:30
105145,7446,Mikroben Krieg,Detritus, 'genre_title': 'Rock',00:30
105196,Children,Lindsay Clark,Whitehaus Family Record Family Record, 'genre_title': 'Freak-Folk',00:30
105408,5520,Egg Nebula,We Are Humanity .​.​.​And We Are Lost In The Cosmic Infinity, 'genre_title': 'Glitch',00:30
105411,5864,Egg Nebula,We Are Humanity .​.​.​And We Are Lost In The Cosmic Infinity, 'genre_title': 'Glitch',00:30
105412,6367,Egg Nebula,We Are Humanity .​.​.​And We Are Lost In The Cosmic Infinity, 'genre_title': 'Glitch',00:30
105413,9695,Egg Nebula,We Are Humanity .​.​.​And We Are Lost In The Cosmic Infinity, 'genre_title': 'Glitch',00:30
105414,15950,Egg Nebula,We Are Humanity .​.​.​And We Are Lost In The Cosmic Infinity, 'genre_title': 'Glitch',00:30
105443,Man Up,M.O.B. Stars,Classic Material Vol. 4: DCOM Radio, 'genre_title': 'Hip-Hop',00:30
